uni.stopAccelerometer,https://uniapp.dcloud.net.cn/api/system/accelerometer#stopaccelerometer
uni.onCompassChange,https://uniapp.dcloud.net.cn/api/system/compass#oncompasschange
uni.offCompassChange,https://uniapp.dcloud.net.cn/api/system/compass#offcompasschange
uni.startCompass,https://uniapp.dcloud.net.cn/api/system/compass#startcompass
uni.stopCompass,https://uniapp.dcloud.net.cn/api/system/compass#stopcompass
uni.onGyroscopeChange,https://uniapp.dcloud.net.cn/api/system/gyroscope#ongyroscopechange
uni.startGyroscope,https://uniapp.dcloud.net.cn/api/system/gyroscope#startgyroscope
uni.stopGyroscope,https://uniapp.dcloud.net.cn/api/system/gyroscope#stopgyroscope
uni.makePhoneCall,https://uniapp.dcloud.net.cn/api/system/phone#makephonecall
uni.scanCode,https://uniapp.dcloud.net.cn/api/system/barcode#scancode
uni.setClipboardData,https://uniapp.dcloud.net.cn/api/system/clipboard#setclipboarddata
uni.getClipboardData,https://uniapp.dcloud.net.cn/api/system/clipboard#getclipboarddata
uni.setScreenBrightness,https://uniapp.dcloud.net.cn/api/system/brightness#setscreenbrightness
uni.getScreenBrightness,https://uniapp.dcloud.net.cn/api/system/brightness#getscreenbrightness
uni.setKeepScreenOn,https://uniapp.dcloud.net.cn/api/system/brightness#setkeepscreenon
uni.onUserCaptureScreen,https://uniapp.dcloud.net.cn/api/system/capture-screen
uni.vibrate,https://uniapp.dcloud.net.cn/api/system/vibrate#vibrate
uni.vibrateLong,https://uniapp.dcloud.net.cn/api/system/vibrate#vibratelong
uni.vibrateShort,https://uniapp.dcloud.net.cn/api/system/vibrate#vibrateshort
uni.addPhoneContact,https://uniapp.dcloud.net.cn/api/system/contact#addphonecontact
uni.openBluetoothAdapter,https://uniapp.dcloud.net.cn/api/system/bluetooth#openbluetoothadapter
uni.startBluetoothDevicesDiscovery,https://uniapp.dcloud.net.cn/api/system/bluetooth#startbluetoothdevicesdiscovery
uni.onBluetoothDeviceFound,https://uniapp.dcloud.net.cn/api/system/bluetooth#onbluetoothdevicefound
uni.stopBluetoothDevicesDiscovery,https://uniapp.dcloud.net.cn/api/system/bluetooth#stopbluetoothdevicesdiscovery
uni.onBluetoothAdapterStateChange,https://uniapp.dcloud.net.cn/api/system/bluetooth#onbluetoothadapterstatechange
uni.getConnectedBluetoothDevices,https://uniapp.dcloud.net.cn/api/system/bluetooth#getconnectedbluetoothdevices
uni.getBluetoothDevices,https://uniapp.dcloud.net.cn/api/system/bluetooth#getbluetoothdevices
uni.getBluetoothAdapterState,https://uniapp.dcloud.net.cn/api/system/bluetooth#getbluetoothadapterstate
uni.closeBluetoothAdapter,https://uniapp.dcloud.net.cn/api/system/bluetooth#closebluetoothadapter
uni.writeBLECharacteristicValue,https://uniapp.dcloud.net.cn/api/system/ble#writeblecharacteristicvalue
uni.readBLECharacteristicValue,https://uniapp.dcloud.net.cn/api/system/ble#readblecharacteristicvalue
uni.onBLEConnectionStateChange,https://uniapp.dcloud.net.cn/api/system/ble#onbleconnectionstatechange
uni.onBLECharacteristicValueChange,https://uniapp.dcloud.net.cn/api/system/ble#onblecharacteristicvaluechange
uni.notifyBLECharacteristicValueChange,https://uniapp.dcloud.net.cn/api/system/ble#notifyblecharacteristicvaluechange
uni.getBLEDeviceServices,https://uniapp.dcloud.net.cn/api/system/ble#getbledeviceservices
uni.getBLEDeviceCharacteristics,https://uniapp.dcloud.net.cn/api/system/ble#getbledevicecharacteristics
uni.createBLEConnection,https://uniapp.dcloud.net.cn/api/system/ble#createbleconnection
uni.closeBLEConnection,https://uniapp.dcloud.net.cn/api/system/ble#closebleconnection
uni.onBeaconServiceChange,https://uniapp.dcloud.net.cn/api/system/ibeacon#onbeaconservicechange
uni.onBeaconUpdate,https://uniapp.dcloud.net.cn/api/system/ibeacon#onbeaconupdate
uni.getBeacons,https://uniapp.dcloud.net.cn/api/system/ibeacon#getbeacons
uni.startBeaconDiscovery,https://uniapp.dcloud.net.cn/api/system/ibeacon#startbeacondiscovery
uni.stopBeaconDiscovery,https://uniapp.dcloud.net.cn/api/system/ibeacon#stopbeacondiscovery
uni.startSoterAuthentication,https://uniapp.dcloud.net.cn/api/system/authentication#startsoterauthentication
uni.checkIsSupportSoterAuthentication,https://uniapp.dcloud.net.cn/api/system/authentication#checkissupportsoterauthentication
uni.checkIsSoterEnrolledInDevice,https://uniapp.dcloud.net.cn/api/system/authentication#checkissoterenrolledindevice
uni.showToast,https://uniapp.dcloud.net.cn/api/ui/prompt#showtoast
uni.showLoading,https://uniapp.dcloud.net.cn/api/ui/prompt#showloading
